nameyear,name,datetime,year,month,day,hour,lat,long,pred_lat,pred_long,status,category,wind,pressure,ts_diameter,hu_diameter,rank
Arthur-1996,Arthur,6/20/1996 18:00,1996,6,20,18,36.9,-72.5,36.4,-74.1,tropical depression,-1,30,1004,,,12
Arthur-1996,Arthur,6/21/1996 0:00,1996,6,21,0,37.3,-70.3,36.9,-72.5,tropical depression,-1,30,1003,,,13
Arthur-1996,Arthur,6/21/1996 6:00,1996,6,21,6,37.3,-66.5,37.3,-70.3,tropical depression,-1,30,1002,,,14
Cesar-1996,Cesar,7/24/1996 18:00,1996,7,24,18,11.8,-62.6,11.8,-62.6,tropical depression,-1,25,1009,,,0
Cesar-1996,Cesar,7/25/1996 0:00,1996,7,25,0,11.9,-64.7,11.8,-62.6,tropical depression,-1,25,1009,,,1
Cesar-1996,Cesar,7/25/1996 6:00,1996,7,25,6,11.9,-66.5,11.9,-64.7,tropical depression,-1,30,1007,,,2
Cesar-1996,Cesar,7/25/1996 12:00,1996,7,25,12,12.1,-68.1,11.9,-66.5,tropical storm,0,40,1004,,,3
Cesar-1996,Cesar,7/25/1996 18:00,1996,7,25,18,12.3,-69.6,12.1,-68.1,tropical storm,0,40,1002,,,4
Cesar-1996,Cesar,7/26/1996 0:00,1996,7,26,0,12.4,-71,12.3,-69.6,tropical storm,0,40,1002,,,5
Cesar-1996,Cesar,7/26/1996 6:00,1996,7,26,6,12.4,-72.7,12.4,-71,tropical storm,0,40,1002,,,6
Cesar-1996,Cesar,7/26/1996 12:00,1996,7,26,12,12.3,-74.5,12.4,-72.7,tropical storm,0,45,1002,,,7
Cesar-1996,Cesar,7/26/1996 18:00,1996,7,26,18,11.9,-76.1,12.3,-74.5,tropical storm,0,50,1002,,,8
Cesar-1996,Cesar,7/27/1996 0:00,1996,7,27,0,11.7,-77.2,11.9,-76.1,tropical storm,0,50,1000,,,9
Cesar-1996,Cesar,7/27/1996 6:00,1996,7,27,6,11.6,-78.1,11.7,-77.2,tropical storm,0,60,992,,,10
Cesar-1996,Cesar,7/27/1996 12:00,1996,7,27,12,11.6,-79.5,11.6,-78.1,hurricane,1,70,992,,,11
Cesar-1996,Cesar,7/27/1996 18:00,1996,7,27,18,11.8,-81,11.6,-79.5,hurricane,1,65,994,,,12
Cesar-1996,Cesar,7/28/1996 0:00,1996,7,28,0,12,-82.6,11.8,-81,hurricane,1,70,992,,,13
Cesar-1996,Cesar,7/28/1996 4:00,1996,7,28,4,12.2,-83.9,12,-82.6,hurricane,1,75,985,,,14
Cesar-1996,Cesar,7/28/1996 6:00,1996,7,28,6,12.3,-84.2,12.2,-83.9,hurricane,1,70,990,,,15
Cesar-1996,Cesar,7/28/1996 12:00,1996,7,28,12,12.7,-86.2,12.3,-84.2,tropical storm,0,50,995,,,16
Cesar-1996,Cesar,7/28/1996 18:00,1996,7,28,18,13.1,-87.9,12.7,-86.2,tropical storm,0,35,1004,,,17
Edouard-1996,Edouard,8/19/1996 18:00,1996,8,19,18,12.4,-19.9,12.4,-19.9,tropical depression,-1,25,1007,,,0
Edouard-1996,Edouard,8/20/1996 0:00,1996,8,20,0,12.4,-20.7,12.4,-19.9,tropical depression,-1,25,1007,,,1
Edouard-1996,Edouard,8/20/1996 6:00,1996,8,20,6,12.4,-21.6,12.4,-20.7,tropical depression,-1,25,1007,,,2
Edouard-1996,Edouard,8/20/1996 12:00,1996,8,20,12,12.5,-22.6,12.4,-21.6,tropical depression,-1,25,1007,,,3
Edouard-1996,Edouard,8/20/1996 18:00,1996,8,20,18,12.6,-23.8,12.5,-22.6,tropical depression,-1,25,1007,,,4
Edouard-1996,Edouard,8/21/1996 0:00,1996,8,21,0,12.6,-25.3,12.6,-23.8,tropical depression,-1,25,1007,,,5
Edouard-1996,Edouard,8/21/1996 6:00,1996,8,21,6,12.8,-26.7,12.6,-25.3,tropical depression,-1,25,1007,,,6
Edouard-1996,Edouard,8/21/1996 12:00,1996,8,21,12,12.9,-27.9,12.8,-26.7,tropical depression,-1,25,1007,,,7
Edouard-1996,Edouard,8/21/1996 18:00,1996,8,21,18,13,-29.2,12.9,-27.9,tropical depression,-1,25,1006,,,8
Edouard-1996,Edouard,8/22/1996 0:00,1996,8,22,0,13.1,-30.3,13,-29.2,tropical depression,-1,30,1006,,,9
Edouard-1996,Edouard,8/22/1996 6:00,1996,8,22,6,13.2,-31.6,13.1,-30.3,tropical storm,0,35,1005,,,10
Edouard-1996,Edouard,8/22/1996 12:00,1996,8,22,12,13.4,-32.9,13.2,-31.6,tropical storm,0,40,1003,,,11
Edouard-1996,Edouard,8/22/1996 18:00,1996,8,22,18,13.5,-34.4,13.4,-32.9,tropical storm,0,40,1002,,,12
Edouard-1996,Edouard,8/23/1996 0:00,1996,8,23,0,13.7,-35.8,13.5,-34.4,tropical storm,0,45,1000,,,13
Edouard-1996,Edouard,8/23/1996 6:00,1996,8,23,6,13.8,-37,13.7,-35.8,tropical storm,0,50,996,,,14
Edouard-1996,Edouard,8/23/1996 12:00,1996,8,23,12,13.9,-38.3,13.8,-37,hurricane,1,65,988,,,15
Edouard-1996,Edouard,8/23/1996 18:00,1996,8,23,18,14,-39.8,13.9,-38.3,hurricane,1,65,986,,,16
Edouard-1996,Edouard,8/24/1996 0:00,1996,8,24,0,14.1,-41.1,14,-39.8,hurricane,1,70,983,,,17
Edouard-1996,Edouard,8/24/1996 6:00,1996,8,24,6,14.1,-42.4,14.1,-41.1,hurricane,1,75,980,,,18
Edouard-1996,Edouard,8/24/1996 12:00,1996,8,24,12,14.4,-43.6,14.1,-42.4,hurricane,2,90,970,,,19
Edouard-1996,Edouard,8/24/1996 18:00,1996,8,24,18,14.6,-44.7,14.4,-43.6,hurricane,3,100,960,,,20
Edouard-1996,Edouard,8/25/1996 0:00,1996,8,25,0,15,-45.8,14.6,-44.7,hurricane,4,120,942,,,21
Edouard-1996,Edouard,8/25/1996 6:00,1996,8,25,6,15.4,-47,15,-45.8,hurricane,4,125,933,,,22
Edouard-1996,Edouard,8/25/1996 12:00,1996,8,25,12,15.9,-48.3,15.4,-47,hurricane,4,125,934,,,23
Edouard-1996,Edouard,8/25/1996 18:00,1996,8,25,18,16.5,-49.6,15.9,-48.3,hurricane,4,125,935,,,24
Edouard-1996,Edouard,8/26/1996 0:00,1996,8,26,0,17,-50.9,16.5,-49.6,hurricane,4,125,936,,,25
Edouard-1996,Edouard,8/26/1996 6:00,1996,8,26,6,17.5,-52,17,-50.9,hurricane,4,125,936,,,26
Edouard-1996,Edouard,8/26/1996 12:00,1996,8,26,12,17.9,-53.2,17.5,-52,hurricane,4,125,937,,,27
Edouard-1996,Edouard,8/26/1996 18:00,1996,8,26,18,18.4,-54.5,17.9,-53.2,hurricane,4,125,938,,,28
Edouard-1996,Edouard,8/27/1996 0:00,1996,8,27,0,18.9,-55.6,18.4,-54.5,hurricane,4,125,942,,,29
Edouard-1996,Edouard,8/27/1996 6:00,1996,8,27,6,19.5,-56.9,18.9,-55.6,hurricane,4,120,948,,,30
Edouard-1996,Edouard,8/27/1996 12:00,1996,8,27,12,20,-58.1,19.5,-56.9,hurricane,4,115,952,,,31
Edouard-1996,Edouard,8/27/1996 18:00,1996,8,27,18,20.4,-59.3,20,-58.1,hurricane,4,115,951,,,32
Edouard-1996,Edouard,8/28/1996 0:00,1996,8,28,0,20.9,-60.4,20.4,-59.3,hurricane,4,125,944,,,33
Edouard-1996,Edouard,8/28/1996 6:00,1996,8,28,6,21.3,-61.7,20.9,-60.4,hurricane,4,115,952,,,34
Edouard-1996,Edouard,8/28/1996 12:00,1996,8,28,12,21.9,-63.2,21.3,-61.7,hurricane,3,110,960,,,35
Edouard-1996,Edouard,8/28/1996 18:00,1996,8,28,18,22.3,-64.6,21.9,-63.2,hurricane,3,110,956,,,36
Edouard-1996,Edouard,8/29/1996 0:00,1996,8,29,0,22.9,-65.9,22.3,-64.6,hurricane,3,110,957,,,37
Edouard-1996,Edouard,8/29/1996 6:00,1996,8,29,6,23.4,-67.1,22.9,-65.9,hurricane,3,110,961,,,38
Edouard-1996,Edouard,8/29/1996 12:00,1996,8,29,12,24,-68.1,23.4,-67.1,hurricane,4,115,950,,,39
Edouard-1996,Edouard,8/29/1996 18:00,1996,8,29,18,24.7,-69,24,-68.1,hurricane,4,120,948,,,40
Edouard-1996,Edouard,8/30/1996 0:00,1996,8,30,0,25.5,-69.5,24.7,-69,hurricane,4,120,941,,,41
Edouard-1996,Edouard,8/30/1996 6:00,1996,8,30,6,26.4,-69.9,25.5,-69.5,hurricane,4,120,939,,,42
Edouard-1996,Edouard,8/30/1996 12:00,1996,8,30,12,27.4,-70.2,26.4,-69.9,hurricane,4,120,938,,,43
Edouard-1996,Edouard,8/30/1996 18:00,1996,8,30,18,28.5,-70.5,27.4,-70.2,hurricane,4,120,934,,,44
Edouard-1996,Edouard,8/31/1996 0:00,1996,8,31,0,29.5,-70.5,28.5,-70.5,hurricane,3,110,944,,,45
Edouard-1996,Edouard,8/31/1996 6:00,1996,8,31,6,30.4,-70.6,29.5,-70.5,hurricane,3,105,950,,,46
Edouard-1996,Edouard,8/31/1996 12:00,1996,8,31,12,31.6,-70.3,30.4,-70.6,hurricane,3,105,952,,,47
Edouard-1996,Edouard,8/31/1996 18:00,1996,8,31,18,32.7,-70.1,31.6,-70.3,hurricane,3,100,953,,,48
Edouard-1996,Edouard,9/1/1996 0:00,1996,9,1,0,34,-70.1,32.7,-70.1,hurricane,3,100,959,,,49
Edouard-1996,Edouard,9/1/1996 6:00,1996,9,1,6,35.2,-70.1,34,-70.1,hurricane,3,100,958,,,50
Edouard-1996,Edouard,9/1/1996 12:00,1996,9,1,12,36.5,-70.2,35.2,-70.1,hurricane,2,95,958,,,51
Edouard-1996,Edouard,9/1/1996 18:00,1996,9,1,18,37.5,-70,36.5,-70.2,hurricane,2,85,960,,,52
Edouard-1996,Edouard,9/2/1996 0:00,1996,9,2,0,38.7,-69.5,37.5,-70,hurricane,1,80,964,,,53
Edouard-1996,Edouard,9/2/1996 6:00,1996,9,2,6,39.8,-69.4,38.7,-69.5,hurricane,1,70,961,,,54
Edouard-1996,Edouard,9/2/1996 12:00,1996,9,2,12,40.5,-68.3,39.8,-69.4,hurricane,1,70,962,,,55
Edouard-1996,Edouard,9/2/1996 18:00,1996,9,2,18,41.3,-67.3,40.5,-68.3,hurricane,1,65,972,,,56
Edouard-1996,Edouard,9/3/1996 0:00,1996,9,3,0,42,-66.8,41.3,-67.3,tropical storm,0,60,978,,,57
Gustav-1996,Gustav,8/26/1996 0:00,1996,8,26,0,12.7,-23,12.7,-23,tropical depression,-1,30,1008,,,0
Gustav-1996,Gustav,8/26/1996 6:00,1996,8,26,6,12.7,-24.1,12.7,-23,tropical depression,-1,30,1008,,,1
Gustav-1996,Gustav,8/26/1996 12:00,1996,8,26,12,12.5,-25.3,12.7,-24.1,tropical depression,-1,30,1008,,,2
Gustav-1996,Gustav,8/26/1996 18:00,1996,8,26,18,12.3,-26.6,12.5,-25.3,tropical depression,-1,30,1008,,,3
Gustav-1996,Gustav,8/27/1996 0:00,1996,8,27,0,12.1,-27.8,12.3,-26.6,tropical depression,-1,30,1008,,,4
Gustav-1996,Gustav,8/27/1996 6:00,1996,8,27,6,11.7,-28.8,12.1,-27.8,tropical depression,-1,30,1008,,,5
Gustav-1996,Gustav,8/27/1996 12:00,1996,8,27,12,11.1,-30,11.7,-28.8,tropical depression,-1,30,1007,,,6
Gustav-1996,Gustav,8/27/1996 18:00,1996,8,27,18,10.6,-31,11.1,-30,tropical depression,-1,30,1007,,,7
Gustav-1996,Gustav,8/28/1996 0:00,1996,8,28,0,10.4,-31.8,10.6,-31,tropical depression,-1,30,1006,,,8
Gustav-1996,Gustav,8/28/1996 6:00,1996,8,28,6,10.6,-32.7,10.4,-31.8,tropical storm,0,35,1006,,,9
Gustav-1996,Gustav,8/28/1996 12:00,1996,8,28,12,11,-33.6,10.6,-32.7,tropical storm,0,35,1005,,,10
Gustav-1996,Gustav,8/28/1996 18:00,1996,8,28,18,11.8,-34.4,11,-33.6,tropical storm,0,35,1005,,,11
Gustav-1996,Gustav,8/29/1996 0:00,1996,8,29,0,12.5,-35.2,11.8,-34.4,tropical storm,0,40,1005,,,12
Gustav-1996,Gustav,8/29/1996 6:00,1996,8,29,6,13.1,-36.2,12.5,-35.2,tropical storm,0,40,1005,,,13
Gustav-1996,Gustav,8/29/1996 12:00,1996,8,29,12,13.7,-37.2,13.1,-36.2,tropical storm,0,40,1005,,,14
Gustav-1996,Gustav,8/29/1996 18:00,1996,8,29,18,14.4,-38,13.7,-37.2,tropical storm,0,40,1005,,,15
Gustav-1996,Gustav,8/30/1996 0:00,1996,8,30,0,15.2,-38.4,14.4,-38,tropical storm,0,35,1005,,,16
Gustav-1996,Gustav,8/30/1996 6:00,1996,8,30,6,15.8,-38.9,15.2,-38.4,tropical storm,0,35,1005,,,17
Gustav-1996,Gustav,8/30/1996 12:00,1996,8,30,12,16.2,-39.5,15.8,-38.9,tropical storm,0,35,1006,,,18
Gustav-1996,Gustav,8/30/1996 18:00,1996,8,30,18,16.6,-40.4,16.2,-39.5,tropical storm,0,35,1006,,,19
Gustav-1996,Gustav,8/31/1996 0:00,1996,8,31,0,17.1,-41.1,16.6,-40.4,tropical storm,0,35,1007,,,20
Gustav-1996,Gustav,8/31/1996 6:00,1996,8,31,6,17.7,-41.8,17.1,-41.1,tropical storm,0,35,1008,,,21
Gustav-1996,Gustav,8/31/1996 12:00,1996,8,31,12,18.3,-42.5,17.7,-41.8,tropical storm,0,35,1008,,,22
Gustav-1996,Gustav,8/31/1996 18:00,1996,8,31,18,18.7,-43.2,18.3,-42.5,tropical storm,0,35,1008,,,23
Gustav-1996,Gustav,9/1/1996 0:00,1996,9,1,0,19.3,-43.8,18.7,-43.2,tropical storm,0,35,1008,,,24
Gustav-1996,Gustav,9/1/1996 6:00,1996,9,1,6,19.9,-44.5,19.3,-43.8,tropical storm,0,35,1008,,,25
Gustav-1996,Gustav,9/1/1996 12:00,1996,9,1,12,20.5,-45.4,19.9,-44.5,tropical storm,0,35,1008,,,26
Gustav-1996,Gustav,9/1/1996 18:00,1996,9,1,18,20.9,-46.5,20.5,-45.4,tropical depression,-1,30,1008,,,27
Gustav-1996,Gustav,9/2/1996 0:00,1996,9,2,0,21.3,-47.7,20.9,-46.5,tropical depression,-1,30,1008,,,28
Hortense-1996,Hortense,9/3/1996 12:00,1996,9,3,12,14.9,-41,14.9,-41,tropical depression,-1,25,1006,,,0
Hortense-1996,Hortense,9/3/1996 18:00,1996,9,3,18,14.9,-42.7,14.9,-41,tropical depression,-1,30,1006,,,1
Hortense-1996,Hortense,9/4/1996 0:00,1996,9,4,0,14.8,-44.1,14.9,-42.7,tropical depression,-1,30,1006,,,2
Hortense-1996,Hortense,9/4/1996 6:00,1996,9,4,6,14.7,-45.4,14.8,-44.1,tropical depression,-1,30,1006,,,3
Hortense-1996,Hortense,9/4/1996 12:00,1996,9,4,12,14.6,-46.6,14.7,-45.4,tropical depression,-1,30,1006,,,4
Hortense-1996,Hortense,9/4/1996 18:00,1996,9,4,18,14.7,-47.5,14.6,-46.6,tropical depression,-1,30,1006,,,5
Hortense-1996,Hortense,9/5/1996 0:00,1996,9,5,0,14.9,-48.4,14.7,-47.5,tropical depression,-1,30,1006,,,6
Hortense-1996,Hortense,9/5/1996 6:00,1996,9,5,6,14.8,-49.5,14.9,-48.4,tropical depression,-1,30,1006,,,7
Hortense-1996,Hortense,9/5/1996 12:00,1996,9,5,12,14.5,-51.1,14.8,-49.5,tropical depression,-1,30,1006,,,8
Hortense-1996,Hortense,9/5/1996 18:00,1996,9,5,18,14.3,-52.6,14.5,-51.1,tropical depression,-1,30,1006,,,9
Hortense-1996,Hortense,9/6/1996 0:00,1996,9,6,0,14.4,-53.6,14.3,-52.6,tropical depression,-1,30,1006,,,10
Hortense-1996,Hortense,9/6/1996 6:00,1996,9,6,6,14.6,-54.3,14.4,-53.6,tropical depression,-1,30,1006,,,11
Hortense-1996,Hortense,9/6/1996 12:00,1996,9,6,12,14.7,-55.1,14.6,-54.3,tropical depression,-1,30,1006,,,12
Hortense-1996,Hortense,9/6/1996 18:00,1996,9,6,18,14.9,-55.7,14.7,-55.1,tropical depression,-1,30,1006,,,13
Hortense-1996,Hortense,9/7/1996 0:00,1996,9,7,0,15.2,-57,14.9,-55.7,tropical depression,-1,30,1006,,,14
Hortense-1996,Hortense,9/7/1996 6:00,1996,9,7,6,15.4,-58.3,15.2,-57,tropical storm,0,35,1005,,,15
Hortense-1996,Hortense,9/7/1996 12:00,1996,9,7,12,15.6,-59.6,15.4,-58.3,tropical storm,0,40,1004,,,16
Hortense-1996,Hortense,9/7/1996 18:00,1996,9,7,18,15.8,-60.4,15.6,-59.6,tropical storm,0,40,1000,,,17
Hortense-1996,Hortense,9/8/1996 0:00,1996,9,8,0,16.1,-61.2,15.8,-60.4,tropical storm,0,50,996,,,18
Hortense-1996,Hortense,9/8/1996 6:00,1996,9,8,6,16.1,-62,16.1,-61.2,tropical storm,0,55,996,,,19
Hortense-1996,Hortense,9/8/1996 12:00,1996,9,8,12,16.1,-62.8,16.1,-62,tropical storm,0,60,996,,,20
Hortense-1996,Hortense,9/8/1996 18:00,1996,9,8,18,16.1,-63.6,16.1,-62.8,tropical storm,0,60,991,,,21
Hortense-1996,Hortense,9/9/1996 0:00,1996,9,9,0,16.1,-64.1,16.1,-63.6,tropical storm,0,60,990,,,22
Hortense-1996,Hortense,9/9/1996 6:00,1996,9,9,6,16.1,-64.5,16.1,-64.1,hurricane,1,70,987,,,23
Hortense-1996,Hortense,9/9/1996 12:00,1996,9,9,12,16.3,-65,16.1,-64.5,hurricane,1,70,985,,,24
Hortense-1996,Hortense,9/9/1996 18:00,1996,9,9,18,16.6,-65.6,16.3,-65,hurricane,1,70,990,,,25
Hortense-1996,Hortense,9/10/1996 0:00,1996,9,10,0,17.1,-66.1,16.6,-65.6,hurricane,1,70,989,,,26
Hortense-1996,Hortense,9/10/1996 6:00,1996,9,10,6,18,-66.9,17.1,-66.1,hurricane,1,70,989,,,27
Hortense-1996,Hortense,9/10/1996 12:00,1996,9,10,12,18.3,-67.8,18,-66.9,hurricane,1,65,989,,,28
Hortense-1996,Hortense,9/10/1996 18:00,1996,9,10,18,18.9,-68.4,18.3,-67.8,hurricane,1,65,990,,,29
Hortense-1996,Hortense,9/11/1996 0:00,1996,9,11,0,19.5,-68.9,18.9,-68.4,hurricane,1,70,982,,,30
Hortense-1996,Hortense,9/11/1996 6:00,1996,9,11,6,20.1,-69.5,19.5,-68.9,hurricane,1,75,975,,,31
Hortense-1996,Hortense,9/11/1996 12:00,1996,9,11,12,20.9,-70.1,20.1,-69.5,hurricane,2,90,971,,,32
Hortense-1996,Hortense,9/11/1996 18:00,1996,9,11,18,21.6,-70.6,20.9,-70.1,hurricane,2,95,970,,,33
Hortense-1996,Hortense,9/12/1996 0:00,1996,9,12,0,22.3,-71.1,21.6,-70.6,hurricane,3,100,967,,,34
Hortense-1996,Hortense,9/12/1996 6:00,1996,9,12,6,23,-71.4,22.3,-71.1,hurricane,3,105,962,,,35
Hortense-1996,Hortense,9/12/1996 12:00,1996,9,12,12,23.9,-71.8,23,-71.4,hurricane,4,115,959,,,36
Hortense-1996,Hortense,9/12/1996 18:00,1996,9,12,18,24.7,-71.8,23.9,-71.8,hurricane,4,115,946,,,37
Hortense-1996,Hortense,9/13/1996 0:00,1996,9,13,0,25.9,-71.5,24.7,-71.8,hurricane,4,120,935,,,38
Hortense-1996,Hortense,9/13/1996 6:00,1996,9,13,6,27.2,-71.4,25.9,-71.5,hurricane,4,115,942,,,39
Hortense-1996,Hortense,9/13/1996 12:00,1996,9,13,12,29,-70.9,27.2,-71.4,hurricane,3,100,948,,,40
Hortense-1996,Hortense,9/13/1996 18:00,1996,9,13,18,31,-70.3,29,-70.9,hurricane,3,100,948,,,41
Hortense-1996,Hortense,9/14/1996 0:00,1996,9,14,0,33.3,-69.5,31,-70.3,hurricane,2,90,948,,,42
Hortense-1996,Hortense,9/14/1996 6:00,1996,9,14,6,35.9,-68.4,33.3,-69.5,hurricane,2,90,955,,,43
Hortense-1996,Hortense,9/14/1996 12:00,1996,9,14,12,38.5,-67.1,35.9,-68.4,hurricane,2,85,960,,,44
Hortense-1996,Hortense,9/14/1996 18:00,1996,9,14,18,42,-65.2,38.5,-67.1,hurricane,1,75,960,,,45
Hortense-1996,Hortense,9/15/1996 0:00,1996,9,15,0,44.3,-63.3,42,-65.2,hurricane,1,70,970,,,46
Hortense-1996,Hortense,9/15/1996 3:00,1996,9,15,3,44.8,-62.5,44.3,-63.3,hurricane,1,70,978,,,47
Hortense-1996,Hortense,9/15/1996 6:00,1996,9,15,6,45.5,-61.5,44.8,-62.5,hurricane,1,65,980,,,48
Hortense-1996,Hortense,9/15/1996 12:00,1996,9,15,12,46.3,-59.1,45.5,-61.5,tropical storm,0,60,982,,,49
Isidore-1996,Isidore,9/24/1996 12:00,1996,9,24,12,8.6,-23.3,8.6,-23.3,tropical depression,-1,25,1008,,,0
Isidore-1996,Isidore,9/24/1996 18:00,1996,9,24,18,9.2,-25.2,8.6,-23.3,tropical depression,-1,30,1008,,,1
Isidore-1996,Isidore,9/25/1996 0:00,1996,9,25,0,9.9,-26.9,9.2,-25.2,tropical depression,-1,30,1006,,,2
Isidore-1996,Isidore,9/25/1996 6:00,1996,9,25,6,10.3,-28.5,9.9,-26.9,tropical storm,0,35,1004,,,3
Isidore-1996,Isidore,9/25/1996 12:00,1996,9,25,12,10.7,-30,10.3,-28.5,tropical storm,0,45,1000,,,4
Isidore-1996,Isidore,9/25/1996 18:00,1996,9,25,18,11,-31.7,10.7,-30,tropical storm,0,50,994,,,5
Isidore-1996,Isidore,9/26/1996 0:00,1996,9,26,0,11.2,-32.8,11,-31.7,tropical storm,0,60,988,,,6
Isidore-1996,Isidore,9/26/1996 6:00,1996,9,26,6,11.7,-34.2,11.2,-32.8,hurricane,1,70,984,,,7
Isidore-1996,Isidore,9/26/1996 12:00,1996,9,26,12,12.4,-35.8,11.7,-34.2,hurricane,1,70,980,,,8
Isidore-1996,Isidore,9/26/1996 18:00,1996,9,26,18,12.8,-37.1,12.4,-35.8,hurricane,1,75,977,,,9
Isidore-1996,Isidore,9/27/1996 0:00,1996,9,27,0,13.1,-38.6,12.8,-37.1,hurricane,1,80,974,,,10
Isidore-1996,Isidore,9/27/1996 6:00,1996,9,27,6,13.7,-39.8,13.1,-38.6,hurricane,2,85,972,,,11
Isidore-1996,Isidore,9/27/1996 12:00,1996,9,27,12,14.1,-41.1,13.7,-39.8,hurricane,2,90,968,,,12
Isidore-1996,Isidore,9/27/1996 18:00,1996,9,27,18,14.9,-42.2,14.1,-41.1,hurricane,2,95,963,,,13
Isidore-1996,Isidore,9/28/1996 0:00,1996,9,28,0,15.8,-42.9,14.9,-42.2,hurricane,3,100,960,,,14
Isidore-1996,Isidore,9/28/1996 6:00,1996,9,28,6,16.7,-43.1,15.8,-42.9,hurricane,3,100,961,,,15
Isidore-1996,Isidore,9/28/1996 12:00,1996,9,28,12,17.8,-43.2,16.7,-43.1,hurricane,2,95,965,,,16
Isidore-1996,Isidore,9/28/1996 18:00,1996,9,28,18,19,-43.2,17.8,-43.2,hurricane,2,90,968,,,17
Isidore-1996,Isidore,9/29/1996 0:00,1996,9,29,0,20,-42.9,19,-43.2,hurricane,2,85,973,,,18
Isidore-1996,Isidore,9/29/1996 6:00,1996,9,29,6,20.8,-42.2,20,-42.9,hurricane,1,75,979,,,19
Isidore-1996,Isidore,9/29/1996 12:00,1996,9,29,12,21.8,-41.3,20.8,-42.2,hurricane,1,70,982,,,20
Isidore-1996,Isidore,9/29/1996 18:00,1996,9,29,18,22.6,-40.9,21.8,-41.3,hurricane,1,65,986,,,21
Isidore-1996,Isidore,9/30/1996 0:00,1996,9,30,0,23.8,-40.4,22.6,-40.9,tropical storm,0,60,989,,,22
Isidore-1996,Isidore,9/30/1996 6:00,1996,9,30,6,25.3,-40.1,23.8,-40.4,tropical storm,0,60,992,,,23
Isidore-1996,Isidore,9/30/1996 12:00,1996,9,30,12,26.7,-40,25.3,-40.1,tropical storm,0,50,995,,,24
Isidore-1996,Isidore,9/30/1996 18:00,1996,9,30,18,28.2,-40.1,26.7,-40,tropical storm,0,45,997,,,25
Isidore-1996,Isidore,10/1/1996 0:00,1996,10,1,0,29.9,-40.3,28.2,-40.1,tropical storm,0,35,1000,,,26
Isidore-1996,Isidore,10/1/1996 6:00,1996,10,1,6,31.6,-40.4,29.9,-40.3,tropical storm,0,35,1002,,,27
Isidore-1996,Isidore,10/1/1996 12:00,1996,10,1,12,33.6,-40.4,31.6,-40.4,tropical depression,-1,30,1005,,,28
Isidore-1996,Isidore,10/1/1996 18:00,1996,10,1,18,35.8,-40.3,33.6,-40.4,tropical depression,-1,30,1008,,,29
Josephine-1996,Josephine,10/4/1996 18:00,1996,10,4,18,22.7,-96.2,22.7,-96.2,tropical depression,-1,25,1003,,,0
Josephine-1996,Josephine,10/5/1996 0:00,1996,10,5,0,23,-96.1,22.7,-96.2,tropical depression,-1,30,1003,,,1
Josephine-1996,Josephine,10/5/1996 6:00,1996,10,5,6,23.3,-96,23,-96.1,tropical depression,-1,30,1003,,,2
Josephine-1996,Josephine,10/5/1996 12:00,1996,10,5,12,23.6,-95.8,23.3,-96,tropical depression,-1,30,1003,,,3
Josephine-1996,Josephine,10/5/1996 18:00,1996,10,5,18,24.3,-95.5,23.6,-95.8,tropical depression,-1,30,1003,,,4
Josephine-1996,Josephine,10/6/1996 0:00,1996,10,6,0,24.8,-95,24.3,-95.5,tropical depression,-1,30,1002,,,5
Josephine-1996,Josephine,10/6/1996 6:00,1996,10,6,6,25,-94.5,24.8,-95,tropical depression,-1,30,1002,,,6
Josephine-1996,Josephine,10/6/1996 12:00,1996,10,6,12,25.1,-93.5,25,-94.5,tropical depression,-1,30,1003,,,7
Josephine-1996,Josephine,10/6/1996 18:00,1996,10,6,18,25.1,-91.8,25.1,-93.5,tropical storm,0,35,1001,,,8
Josephine-1996,Josephine,10/7/1996 0:00,1996,10,7,0,25.5,-90.4,25.1,-91.8,tropical storm,0,40,996,,,9
Josephine-1996,Josephine,10/7/1996 6:00,1996,10,7,6,25.9,-88.9,25.5,-90.4,tropical storm,0,50,992,,,10
Josephine-1996,Josephine,10/7/1996 12:00,1996,10,7,12,26.9,-87.3,25.9,-88.9,tropical storm,0,60,981,,,11
Josephine-1996,Josephine,10/7/1996 18:00,1996,10,7,18,28.2,-86,26.9,-87.3,tropical storm,0,60,983,,,12
Josephine-1996,Josephine,10/8/1996 0:00,1996,10,8,0,29.3,-84.5,28.2,-86,tropical storm,0,60,983,,,13
Josephine-1996,Josephine,10/8/1996 3:00,1996,10,8,3,30,-83.9,29.3,-84.5,tropical storm,0,60,983,,,14
Kyle-1996,Kyle,10/11/1996 12:00,1996,10,11,12,17.3,-86.5,17.3,-86.5,tropical depression,-1,30,1006,,,0
Kyle-1996,Kyle,10/11/1996 18:00,1996,10,11,18,16.9,-87.1,17.3,-86.5,tropical storm,0,45,1002,,,1
Kyle-1996,Kyle,10/11/1996 21:00,1996,10,11,21,16.7,-87.4,16.9,-87.1,tropical storm,0,45,1001,,,2
Kyle-1996,Kyle,10/12/1996 0:00,1996,10,12,0,16.6,-87.5,16.7,-87.4,tropical storm,0,45,1001,,,3
Kyle-1996,Kyle,10/12/1996 6:00,1996,10,12,6,16.3,-87.8,16.6,-87.5,tropical storm,0,35,1004,,,4
Kyle-1996,Kyle,10/12/1996 12:00,1996,10,12,12,16,-88.1,16.3,-87.8,tropical depression,-1,30,1008,,,5
